numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07761;20220202060000;101390;-70;7;30;3.400000;275.650000;270.550000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101280;mq;mq;130;274.950000;mq;282.950000;mq;273.950000;mq;mq;5.600000;6.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220202060000;101190;-70;5;290;1.800000;279.350000;267.350000;42;58170;0;mq;mq;mq;0;mq;mq;mq;mq;101040;mq;mq;90;277.550000;mq;285.350000;mq;274.450000;mq;mq;5.800000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220202060000;101090;170;1;10;2.300000;302.950000;297.350000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;120;mq;298.050000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220202060000;101020;110;1;160;5.000000;302.850000;297.050000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-10;mq;299.450000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220202060000;100490;60;0;mq;mq;301.150000;295.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100400;mq;mq;-180;mq;299.850000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220202060000;100240;-40;7;140;15.300000;303.550000;297.250000;69;19790;0;mq;mq;90;1;800;mq;mq;mq;100100;mq;mq;-450;mq;mq;mq;mq;mq;mq;mq;22.400000;25.900000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;mq;660;6;mq;4260;7;mq;4920;mq;8;mq;
61996;20220202060000;101750;20;8;30;2.700000;291.750000;288.950000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;180;mq;287.550000;mq;296.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220202060000;101550;70;3;290;5.400000;282.950000;277.550000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99790;mq;mq;1380;mq;278.950000;mq;283.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220202060000;100260;130;1;270;11.800000;281.650000;274.050000;59;25000;3;mq;mq;50;4;800;32;20;10;99900;mq;mq;mq;277.850000;mq;mq;mq;277.150000;mq;mq;mq;17.000000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;0.200000;mq;mq;mq;mq;4;8;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220202060000;103630;0;5;360;5.100000;265.150000;261.150000;70;60000;0;mq;mq;mq;mq;800;mq;mq;mq;103540;mq;mq;mq;mq;265.050000;mq;270.150000;263.150000;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220202060000;101470;120;8;90;4.000000;296.850000;292.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220202060000;101540;100;8;70;2.900000;297.950000;294.850000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;10;mq;296.850000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220202060000;101500;-120;8;130;0.500000;294.550000;293.750000;95;7650;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220202060000;101480;-100;8;110;0.500000;294.550000;293.550000;94;17590;0;mq;mq;mq;0;mq;mq;mq;mq;101390;mq;mq;20;mq;303.250000;mq;303.250000;mq;mq;mq;0.800000;1.200000;-10;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20220202060000;101120;150;6;140;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220202060000;101130;-210;8;170;0.600000;295.750000;295.250000;97;38010;0;mq;mq;90;6;80;mq;mq;mq;101040;mq;mq;40;mq;mq;mq;mq;298.750000;mq;mq;1.000000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;33.100000;62.300000;mq;mq;mq;mq;4;mq;60;5;mq;570;5;mq;750;mq;9;mq;
81408;20220202060000;101090;170;8;190;0.700000;296.450000;296.150000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;20;mq;296.350000;mq;300.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;9.800000;44.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220202060000;101210;150;8;60;1.000000;295.650000;295.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99980;mq;mq;40;mq;295.650000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;27.000000;28.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220202090000;102450;130;1;280;5.300000;281.750000;281.150000;96;16910;0;mq;mq;mq;mq;mq;mq;mq;mq;101560;mq;mq;200;mq;mq;mq;mq;280.650000;mq;mq;7.500000;9.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220202090000;102230;110;1;260;5.800000;282.850000;281.250000;90;34690;0;mq;mq;100;8;800;mq;mq;mq;101650;mq;mq;140;mq;mq;mq;mq;279.450000;mq;mq;8.300000;8.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;600;8;mq;900;mq;mq;mq;mq;mq;mq;
07020;20220202090000;102710;30;3;280;5.500000;283.350000;280.550000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102600;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;8.400000;8.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220202090000;102720;30;3;270;4.700000;281.750000;280.550000;92;57820;0;mq;mq;100;8;800;mq;mq;mq;101890;mq;mq;40;mq;mq;mq;mq;281.050000;mq;mq;6.600000;7.500000;-10;1;0.000000;mq;mq;0.000000;0.400000;0.800000;0.800000;0.800000;mq;mq;mq;mq;8;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220202090000;102550;120;2;290;5.000000;281.550000;280.050000;90;12680;61;mq;mq;100;8;250;mq;mq;mq;100690;mq;mq;140;mq;mq;mq;mq;280.850000;mq;mq;8.400000;11.000000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;7;mq;270;8;mq;420;mq;mq;mq;mq;mq;mq;
07072;20220202090000;102330;90;3;290;5.000000;283.050000;281.150000;88;20000;0;mq;mq;100;8;450;mq;mq;mq;101170;mq;mq;-90;mq;mq;mq;mq;280.350000;mq;mq;8.700000;9.300000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220202090000;103000;0;5;320;2.000000;281.550000;280.350000;92;19360;0;mq;mq;100;8;450;mq;mq;mq;101790;mq;mq;-280;mq;mq;mq;mq;280.650000;mq;mq;3.200000;5.600000;-10;2;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.400000;0.400000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220202090000;102920;70;0;270;4.500000;282.350000;279.750000;84;12000;2;2;mq;100;8;800;37;mq;mq;102200;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;7.700000;8.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;1.000000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220202090000;102910;40;3;300;4.700000;282.250000;280.050000;86;60000;0;mq;mq;100;8;450;mq;mq;mq;102450;mq;mq;-110;mq;mq;mq;mq;281.250000;mq;mq;7.800000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220202090000;102760;70;0;230;1.800000;281.150000;279.950000;92;5640;0;mq;mq;100;8;250;mq;mq;mq;100980;mq;mq;20;mq;mq;mq;mq;279.550000;mq;mq;4.600000;4.600000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;6;mq;270;7;mq;480;8;mq;630;mq;mq;mq;
07149;20220202090000;102610;130;1;290;4.900000;282.850000;281.250000;90;49080;0;2;2;100;8;450;mq;mq;mq;101510;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;8.700000;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;390;6;mq;780;8;mq;930;mq;mq;mq;
07168;20220202090000;102520;140;1;270;6.400000;282.550000;281.350000;92;19810;0;mq;mq;100;7;250;mq;mq;mq;101080;mq;mq;-150;mq;mq;mq;mq;279.350000;mq;mq;8.700000;9.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;mq;270;6;mq;690;7;mq;1050;mq;mq;mq;
07181;20220202090000;102290;120;1;270;6.900000;280.550000;279.950000;96;19240;0;mq;mq;100;8;450;mq;mq;mq;98060;mq;mq;-220;mq;mq;mq;mq;278.350000;mq;mq;10.100000;10.100000;-10;mq;mq;mq;mq;-0.100000;0.600000;0.600000;0.600000;1.600000;mq;mq;mq;mq;7;mq;300;7;mq;630;8;mq;1170;mq;mq;mq;
07190;20220202090000;102160;180;1;280;6.700000;282.750000;276.950000;67;43120;0;mq;mq;100;2;1250;mq;mq;mq;100320;mq;mq;-360;mq;mq;mq;mq;277.550000;mq;mq;10.600000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;2;mq;1050;5;mq;1620;7;mq;2280;mq;mq;mq;
07207;20220202090000;103010;10;2;320;5.300000;281.650000;280.850000;95;18000;2;2;mq;100;8;800;35;mq;mq;102480;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;7.300000;11.000000;-10;1;mq;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220202090000;102950;20;1;290;1.600000;281.350000;280.550000;95;17120;0;mq;mq;100;8;450;mq;mq;mq;102630;mq;mq;-240;mq;mq;mq;mq;281.350000;mq;mq;2.600000;2.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220202090000;102850;50;2;280;2.500000;281.450000;280.650000;95;53470;0;mq;mq;100;8;250;mq;mq;mq;101470;mq;mq;-120;mq;mq;mq;mq;280.150000;mq;mq;4.400000;4.900000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;240;8;mq;450;mq;mq;mq;mq;mq;mq;
07255;20220202090000;102840;80;2;290;2.700000;281.050000;280.650000;97;14620;0;mq;mq;100;8;150;mq;mq;mq;100800;mq;mq;-230;mq;mq;mq;mq;280.650000;mq;mq;4.800000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.200000;1.000000;2.400000;4.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220202090000;102570;160;1;210;1.400000;281.250000;280.650000;96;13720;0;mq;mq;100;8;450;mq;mq;mq;99880;mq;mq;-340;mq;mq;mq;mq;277.550000;mq;mq;2.600000;3.900000;-10;2;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;6;mq;540;7;mq;690;8;mq;900;mq;mq;mq;
07299;20220202090000;102300;160;1;270;6.700000;281.150000;279.150000;87;40000;2;2;2;90;7;800;38;mq;mq;98990;mq;mq;-410;mq;mq;mq;mq;277.650000;mq;mq;10.300000;10.700000;-10;1;0.000000;0.000000;-30;0.000000;-0.100000;-0.100000;0.400000;0.400000;mq;mq;mq;mq;1;8;800;7;6;1350;mq;mq;mq;mq;mq;mq;
07335;20220202090000;102970;10;3;250;1.400000;281.450000;281.050000;97;19940;0;mq;mq;100;8;450;mq;mq;mq;101490;mq;mq;-240;mq;mq;mq;mq;280.350000;mq;mq;2.000000;4.900000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220202090000;102990;20;1;260;2.300000;278.650000;278.550000;99;310;45;mq;mq;101;9;30;mq;mq;mq;98070;mq;mq;-320;mq;mq;mq;mq;278.650000;mq;mq;3.900000;6.000000;-10;2;0.000000;mq;mq;0.000000;0.400000;1.000000;2.400000;5.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220202090000;102810;100;1;40;1.900000;282.150000;279.050000;81;59240;0;mq;mq;100;8;800;mq;mq;mq;98800;mq;mq;-320;mq;mq;mq;mq;277.850000;mq;mq;3.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;750;8;mq;990;mq;mq;mq;mq;mq;mq;
07471;20220202090000;mq;70;3;310;5.300000;278.150000;276.450000;89;19930;0;mq;mq;100;8;450;mq;mq;mq;92910;92500;869;-120;mq;mq;mq;mq;273.950000;mq;mq;8.600000;8.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;420;7;mq;660;8;mq;870;mq;mq;mq;
07481;20220202090000;102800;150;3;130;3.100000;278.250000;277.950000;98;4800;10;mq;mq;100;mq;80;mq;mq;mq;99830;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220202090000;103160;60;1;310;2.600000;282.450000;282.350000;99;2300;10;mq;mq;100;8;150;mq;mq;mq;102570;mq;mq;-390;mq;mq;mq;mq;280.550000;mq;mq;3.600000;5.000000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.400000;1.200000;1.200000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220202090000;103090;40;1;310;2.200000;280.250000;279.550000;95;890;50;mq;mq;100;8;80;mq;mq;mq;99880;mq;mq;-310;mq;mq;mq;mq;279.350000;mq;mq;4.600000;4.600000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.800000;1.800000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220202090000;102740;60;1;330;10.700000;278.750000;276.050000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94240;mq;mq;-100;mq;mq;mq;mq;276.050000;mq;mq;16.200000;16.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220202090000;102420;30;0;30;6.700000;283.150000;279.650000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;12.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220202090000;mq;20;5;220;2.600000;279.950000;272.750000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91420;mq;mq;-130;mq;271.350000;mq;283.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220202090000;103200;50;0;240;1.400000;281.950000;281.450000;97;9570;0;mq;mq;100;8;450;mq;mq;mq;102470;mq;mq;-370;mq;mq;mq;mq;280.250000;mq;mq;2.000000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220202090000;103270;40;3;300;1.700000;279.850000;278.350000;90;36350;0;mq;mq;100;8;250;mq;mq;mq;98820;mq;mq;-260;mq;mq;mq;mq;276.950000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220202090000;103260;30;0;330;0.900000;279.050000;275.550000;78;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98190;mq;mq;-250;mq;mq;mq;mq;275.150000;mq;mq;1.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220202090000;103160;60;0;270;4.600000;281.350000;280.950000;97;8290;0;mq;mq;100;8;250;mq;mq;mq;101310;mq;mq;-340;mq;mq;mq;mq;279.250000;mq;mq;6.200000;7.100000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;210;8;mq;420;mq;mq;mq;mq;mq;mq;
07643;20220202090000;102370;10;3;290;7.200000;286.950000;278.050000;55;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;102270;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220202090000;101980;50;1;310;14.300000;285.950000;278.850000;62;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101590;mq;mq;-30;mq;mq;mq;mq;278.150000;mq;mq;21.000000;23.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220202090000;mq;mq;mq;310;20.400000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;26.500000;29.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220202090000;101270;70;1;330;3.700000;282.750000;271.050000;44;50000;2;0;0;10;0;mq;30;20;11;100950;mq;mq;-230;mq;mq;mq;mq;276.650000;mq;mq;5.000000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220202090000;102400;150;2;320;12.900000;286.150000;278.750000;61;32140;0;mq;mq;mq;0;mq;mq;mq;mq;101870;mq;mq;-370;mq;mq;mq;mq;280.450000;mq;mq;21.600000;25.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220202090000;101480;90;1;50;3.400000;282.250000;272.650000;51;49780;0;mq;mq;mq;0;mq;mq;mq;mq;101370;mq;mq;80;mq;mq;mq;mq;273.850000;mq;mq;5.600000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220202090000;101240;60;3;220;3.000000;285.850000;270.350000;34;35920;0;mq;mq;mq;0;mq;mq;mq;mq;101100;mq;mq;-60;mq;mq;mq;mq;274.450000;mq;mq;5.400000;5.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220202090000;101000;90;8;mq;mq;302.750000;297.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;120;mq;298.050000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220202090000;100950;70;8;180;3.800000;305.050000;297.350000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;-40;mq;299.450000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220202090000;100390;100;8;mq;mq;301.150000;297.750000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100300;mq;mq;-140;mq;299.850000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220202090000;100040;-200;8;140;18.400000;304.350000;297.250000;66;8150;0;mq;mq;75;6;5880;mq;mq;mq;99900;mq;mq;-550;mq;mq;mq;mq;mq;mq;mq;27.600000;30.500000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;6;mq;5880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220202090000;101630;120;8;340;2.700000;293.150000;289.750000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;50;mq;287.550000;mq;294.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220202090000;101450;100;8;310;10.100000;283.250000;278.450000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99690;mq;mq;700;mq;278.950000;mq;284.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220202090000;100250;-10;5;250;8.700000;281.550000;272.550000;53;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99890;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220202090000;103730;100;2;340;2.600000;263.450000;260.650000;78;50000;2;1;1;10;1;800;35;20;10;103640;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;1;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220202090000;101430;40;5;100;4.400000;296.650000;292.950000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;40;296.250000;mq;299.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220202090000;101510;30;5;60;4.200000;297.050000;292.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;50;mq;296.950000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220202090000;101450;-50;5;40;0.700000;293.850000;293.550000;98;8130;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220202090000;101430;-50;5;80;1.100000;293.850000;293.050000;95;15940;0;mq;mq;mq;2;800;mq;mq;mq;101340;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;1.900000;2.100000;-10;mq;mq;mq;mq;0.000000;1.000000;1.400000;1.400000;1.400000;mq;mq;mq;mq;2;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
